Id;nom_source;nom_ldd;id_origin;auteur_in;annee_init;date_obs;confidenti;typo_ppale;typo_secon;fonction;commentair;financemen;cd_insee;commune;X_L93;Y_L93;maj_date;maj_auteur;maj_commen;prefixe;x;y
13965;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57267;Le Val-de-Guéblange;991358;6882091;;;;;6.98142873;48.97264331
13966;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57267;Le Val-de-Guéblange;991890;6882177;;;;;6.98874813;48.97316789
13967;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57267;Le Val-de-Guéblange;992073;6882236;;;;;6.99128500;48.97361674
13968;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57267;Le Val-de-Guéblange;991536;6881900;;;;;6.98372535;48.97084643
13969;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57267;Le Val-de-Guéblange;991388;6881565;;;;;6.98147300;48.96790168
13970;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57267;Le Val-de-Guéblange;990470;6881498;;;;;6.96890321;48.96771640
13971;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57267;Le Val-de-Guéblange;990419;6881436;;;;;6.96816781;48.96718056
14235;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57690;Valmont;968753;6893983;;;;;6.68055747;49.08930606
14849;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57052;Barst;978484;6891216;;;;;6.81179206;49.06030143
14850;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57052;Barst;978832;6891303;;;;;6.81660863;49.06092976
14522;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980678;6897485;;;;;6.84595952;49.11564945
14523;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980788;6897730;;;;;6.84762816;49.11779609
14918;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979599;6894305;;;;;6.82908598;49.08755998
14919;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979614;6894448;;;;;6.82938914;49.08883790
14984;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980094;6895870;;;;;6.83688696;49.10139499
14985;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979733;6895654;;;;;6.83180944;49.09961711
14986;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979661;6895628;;;;;6.83081086;49.09941388
14987;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979788;6895488;;;;;6.83244591;49.09810364
14988;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979916;6894995;;;;;6.83388182;49.09361698
14989;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979951;6895063;;;;;6.83439493;49.09421646
14990;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980227;6895065;;;;;6.83817360;49.09411254
14991;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980325;6895032;;;;;6.83948959;49.09377273
14992;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979801;6894504;;;;;6.83198319;49.08925793
14993;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;979917;6894540;;;;;6.83358251;49.08952631
14994;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980406;6894656;;;;;6.84034504;49.09035636
14995;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980824;6894715;;;;;6.84610501;49.09070857
14996;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;980982;6894635;;;;;6.84820820;49.08992045
14997;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57644;Seingbouse;981101;6894626;;;;;6.84983055;49.08978497
14521;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57207;Farébersviller;981179;6896528;;;;;6.85216902;49.10683449
13852;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984889;6899013;;;;;6.90459097;49.12751008
13854;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984285;6897946;;;;;6.89560490;49.11819839
13855;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984965;6897792;;;;;6.90481414;49.11651440
13856;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984986;6897559;;;;;6.90494452;49.11440625
13857;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984986;6897464;;;;;6.90486911;49.11355537
13858;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984977;6897221;;;;;6.90458116;49.11137989
13859;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;985172;6897132;;;;;6.90719831;49.11048861
13860;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;985297;6896904;;;;;6.90875658;49.10838834
13861;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;985240;6896715;;;;;6.90784702;49.10671557
13862;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984659;6896866;;;;;6.89999706;49.10832724
13863;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984487;6897068;;;;;6.89778599;49.11022321
13864;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984773;6897431;;;;;6.90193305;49.11335512
13865;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57669;Théding;984512;6897482;;;;;6.89839923;49.11392722
13839;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;986490;6899948;;;;;6.92713607;49.13518859
13840;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;986263;6899847;;;;;6.92396370;49.13438678
13841;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;985641;6899677;;;;;6.91533699;49.13313634
13842;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;985922;6899461;;;;;6.91904113;49.13106934
13843;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;986014;6899406;;;;;6.92025796;49.13053751
13844;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;986116;6899377;;;;;6.92163821;49.13023420
13845;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;986183;6899424;;;;;6.92257896;49.13062075
13846;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;986392;6899128;;;;;6.92524419;49.12787335
13847;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;986492;6899063;;;;;6.92657139;49.12724331
13850;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;985541;6897424;;;;;6.91244677;49.11294613
13851;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57665;Tenteling;985653;6897496;;;;;6.91402575;49.11354311
13822;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985447;6901016;;;;;6.91359646;49.14524366
13823;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985302;6900972;;;;;6.91157700;49.14491447
13824;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985613;6900894;;;;;6.91577939;49.14407803
13825;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985410;6900779;;;;;6.91292167;49.14313206
13826;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985102;6900435;;;;;6.90847492;49.14018241
13827;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985150;6900593;;;;;6.90924009;49.14158350
13828;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985381;6900193;;;;;6.91213370;49.13788741
13829;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985238;6900097;;;;;6.91010666;49.13708402
13830;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985272;6900194;;;;;6.91064056;49.13794116
13831;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985419;6899741;;;;;6.91233682;49.13381461
13832;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57222;Folkling;985589;6899798;;;;;6.91470204;49.13424864
12248;CEN Lorraine;Photointerprétation - Visible PA 2014;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;57101;Bousbach;987537;6901048;;;;;6.94221912;49.14460492
13833;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57101;Bousbach;985760;6899762;;;;;6.91701928;49.13384336
13834;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57101;Bousbach;986066;6899984;;;;;6.92135813;49.13570139
13835;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57101;Bousbach;986753;6900261;;;;;6.93095242;49.13788153
13836;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57101;Bousbach;986455;6900313;;;;;6.92690528;49.13848931
13837;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57101;Bousbach;985929;6899806;;;;;6.91936475;49.13417170
13838;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57101;Bousbach;986292;6899967;;;;;6.92443990;49.13544851
15698;CEN Lorraine;Photointerprétation - Visible PA 2014;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;57732;Volmunster;1017358;6899976;;;;;7.34947501;49.12090369
15705;CEN Lorraine;Photointerprétation - Visible PA 2014;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;57732;Volmunster;1017316;6900024;;;;;7.34894183;49.12135925
15706;CEN Lorraine;Photointerprétation - Visible PA 2014;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;57732;Volmunster;1017280;6899985;;;;;7.34841891;49.12102391
12297;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55181;Étain;891062;6904555;;;;;5.62233708;49.21214931
12298;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55181;Étain;892349;6904641;;;;;5.64002471;49.21253705
12299;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55181;Étain;892091;6904008;;;;;5.63619993;49.20692730
12329;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55181;Étain;890942;6903682;;;;;5.62028785;49.20433876
12330;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55181;Étain;892641;6903276;;;;;5.64339990;49.20018646
12331;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55181;Étain;893067;6903719;;;;;5.64943993;49.20403491
14462;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;55181;Étain;892104;6906482;;;;;5.63751134;49.22914729
12221;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55216;Gouraincourt;894551;6912849;;;;;5.67403803;49.28561743
14053;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;55182;Éton;896286;6910242;;;;;5.69664229;49.26166099
14054;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;55182;Éton;896462;6909742;;;;;5.69882198;49.25711893
14055;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;55182;Éton;895782;6909638;;;;;5.68943509;49.25639101
14056;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;55182;Éton;895594;6910752;;;;;5.68737882;49.26645938
14057;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;55182;Éton;895991;6910320;;;;;5.69262510;49.26245508
12203;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;55387;Nouillonpont;893528;6920916;;;;;5.66373021;49.35839716
15202;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;MB : probablement petit étang;;54436;Preutin-Higny;901919;6919874;;;;;5.77862609;49.34644417
15203;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54436;Preutin-Higny;901989;6919106;;;;;5.77921477;49.33952447
15186;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54362;Mercy-le-Bas;899683;6923932;;;;;5.74981509;49.38359786
15187;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54362;Mercy-le-Bas;900688;6922459;;;;;5.76294001;49.37005326
14051;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;54066;Bettainvillers;912366;6915557;;;;;5.92006313;49.30426927
14052;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;54066;Bettainvillers;912394;6914158;;;;;5.91973500;49.29169658
15611;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54066;Bettainvillers;911851;6915022;;;;;5.91270619;49.29963672
15312;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54394;Murville;904995;6919072;;;;;5.82052026;49.33825759
15577;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Prairie;;Non renseigné;Photointerprétation;;54394;Murville;906741;6920848;18/08/2017;MORI Quentin;Confirmation de la mare par l'AGAPE;;5.84540052;49.35364717
15585;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54015;Anderny;908661;6918162;;;;;5.87045687;49.32889614
15198;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Disparue;;Non renseigné;Photointerprétation;;54363;Mercy-le-Haut;902370;6923300;;;;;5.78647832;49.37707192
15199;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54363;Mercy-le-Haut;902262;6923260;;;;;5.78498117;49.37674947
15576;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54363;Mercy-le-Haut;905333;6923548;;;;;5.82737456;49.37835846
15197;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54282;Joppécourt;902325;6924161;;;;;5.78628380;49.38482462
15309;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54282;Joppécourt;904460;6925181;;;;;5.81616466;49.39330172
15311;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54282;Joppécourt;904441;6925215;;;;;5.81591236;49.39362171
15587;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;908994;6915039;;;;;5.87347628;49.30073357
15601;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;909975;6916089;;;;;5.88748169;49.30984274
15602;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;910459;6915080;;;;;5.89362563;49.30061586
15603;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;910443;6915106;;;;;5.89342061;49.30085402
15604;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;910419;6915027;;;;;5.89304654;49.30015374
15605;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;909581;6914676;;;;;5.88136373;49.29727732
15609;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;911681;6917190;;;;;5.91147171;49.31917317
15610;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54536;Tucquegnieux;911429;6916407;;;;;5.90761368;49.31221657
12414;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54590;Viviers-sur-Chiers;892430;6931693;;;;;5.65360976;49.45554755
12419;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54590;Viviers-sur-Chiers;891067;6933730;;;;;5.63575976;49.47425423
12420;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54378;Montigny-sur-Chiers;893784;6934676;;;;;5.67366199;49.48193341
12421;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54378;Montigny-sur-Chiers;893301;6934270;;;;;5.66680469;49.47842991
12423;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;01/01/2017;;Prairie;;Non renseigné;Photointerprétation;;54378;Montigny-sur-Chiers;894036;6931927;18/08/2017;MORI Quentin;Confirmation mare par l'AGAPE;;5.67585226;49.45716143
12422;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54537;Ugny;895004;6933788;;;;;5.69005316;49.47358409
12426;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;"MB : probablement un petit étang privé; voir QM";;54537;Ugny;895575;6933205;;;;;5.69765216;49.46816548
12429;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54537;Ugny;897626;6932574;;;;;5.72561871;49.46186880
12430;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54172;Doncourt-lès-Longuyon;897260;6930175;;;;;5.71944437;49.44043478
15183;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54049;Baslieux;899986;6929888;;;;;5.75684665;49.43700695
15184;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54049;Baslieux;899837;6929149;;;;;5.75445046;49.43041307
15185;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54049;Baslieux;899932;6929198;;;;;5.75577110;49.43082085
15190;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54290;Laix;902112;6931474;;;;;5.78689955;49.45058103
15191;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54290;Laix;902101;6931352;;;;;5.78669454;49.44949116
15181;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54127;Chenières;899310;6932933;;;;;5.74899656;49.46457103
15192;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54568;Ville-au-Montois;901639;6927222;;;;;5.77832366;49.41253371
15193;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54568;Ville-au-Montois;901641;6927242;;;;;5.77836254;49.41271367
15194;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54568;Ville-au-Montois;901638;6927206;;;;;5.77830139;49.41239144
15196;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54568;Ville-au-Montois;901410;6927053;;;;;5.77509473;49.41108963
15310;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54194;Fillières;904438;6925226;;;;;5.81588089;49.39371288
15575;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54194;Fillières;906029;6925747;;;;;5.83802841;49.39788448
15582;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54096;Bréhain-la-Ville;908618;6930170;;;;;5.87588890;49.43677645
15583;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54096;Bréhain-la-Ville;908519;6930174;;;;;5.87452055;49.43684227
15584;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54096;Bréhain-la-Ville;908586;6930235;;;;;5.87546915;49.43736230
15306;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54385;Morfontaine;903884;6930695;;;;;5.81094147;49.44301899
15307;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54385;Morfontaine;903512;6930131;;;;;5.80553053;49.43807399
15308;CEN Lorraine;Photointerprétation - Visible PA 2015;;BRACH Mallaurie;2017;;;Mare à confirmer;;Non renseigné;Photointerprétation;;54385;Morfontaine;903412;6930077;;;;;5.80413684;49.43761882
14149;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57464;Metzeresche;941525;6915495;;;;;6.32052412;49.29336428
13479;ONF DT;Mares territoire Lorraine;;CLUZEAU Catherine;2017;;;Forêt/Boisement;;Non renseigné;;;57530;Ottonville;953859;6907066;;;;;6.48475685;49.21288435
